"","observed_species","richness","chao1","ace","shannon","simpson","pielou","goods_covers","name","group"
"Sample23",51,51,69.2,68.9917876344086,2.95691945346664,0.924497371484641,0.752047453187241,0.989949748743719,"Sample23","PCOS-E"
"Sample25",72,72,89,86.5105861052219,3.0594578267969,0.908659799871061,0.71538383910615,0.987796123474515,"Sample25","PCOS-E"
"Sample27",53,53,68,72.3639991598404,2.75679743548606,0.891798753793581,0.694356358552896,0.98851399856425,"Sample27","PCOS-E"
"Sample28",75,75,94,91.7674502357255,2.96801584439043,0.889741497972892,0.687440420527163,0.986360373295047,"Sample28","PCOS-E"
"Sample29",56,56,71,75.6601728512675,2.69612825658567,0.864282441847222,0.669787005888492,0.989231873653984,"Sample29","PCOS-E"
"Sample31",81,81,91.4615384615385,93.18783081777,3.26941746527492,0.928104783995869,0.743988006278029,0.987796123474515,"Sample31","PCOS-E"
"Sample36",71,71,102.666666666667,89.1820719117123,2.83763282654817,0.858592006283082,0.665692219073636,0.985642498205312,"Sample36","PCOS-E"
"Sample40",62,62,77,76.0881995464853,2.9984588540346,0.920741539715808,0.726523193647313,0.98851399856425,"Sample40","PCOS-E"
"Sample41",62,62,77.1111111111111,80.604623402335,2.89165865205311,0.902346827976412,0.700645625335391,0.987796123474515,"Sample41","PCOS-E"
"Sample42",65,65,84.125,85.0744834579795,3.12192952200295,0.933442723823198,0.747877309926972,0.987078248384781,"Sample42","PCOS-E"
"Sample43",56,56,71,69.1755962976148,2.6687756975056,0.875099525934462,0.662991932766551,0.989231873653984,"Sample43","PCOS-E"
"Sample45",60,60,84.4285714285714,81.1076713244145,2.61496918617952,0.851267928196,0.638678339460594,0.986360373295047,"Sample45","PCOS-E"
"Sample47",70,70,81.6666666666667,80.3409570180445,2.97786764767844,0.884287090255915,0.700922909882322,0.989231873653984,"Sample47","PCOS-E"
"Sample51",69,69,77.75,79.8175616197183,3.04712338717501,0.919594382537237,0.719661487935303,0.989231873653984,"Sample51","PCOS-E"
"Sample55",78,78,91.5714285714286,101.319620068761,3.08384051767816,0.908243401398336,0.707837186361015,0.985642498205312,"Sample55","PCOS-E"
"Sample60",60,60,70.1111111111111,74.5300379603981,3.020649462726,0.920472529811399,0.737761421106831,0.989949748743719,"Sample60","PCOS-E"
"Sample64",58,58,71,68.4684248662307,2.94097790537772,0.911270535839901,0.724299761808983,0.990667623833453,"Sample64","PCOS-E"
"Sample66",73,73,88.1111111111111,84.4661884775928,3.12457935950935,0.925026115089858,0.728262183192441,0.987796123474515,"Sample66","PCOS-E"
"Sample73",73,73,93,84.2538701701568,3.28575743957709,0.940433889269958,0.765828807997687,0.98851399856425,"Sample73","PCOS-E"
"Sample76",54,54,88.2,81.1902366863905,2.51187179209956,0.857903505838082,0.629702140389117,0.986360373295047,"Sample76","PCOS-E"
"Sample79",54,54,59.1428571428571,59.5384002361275,2.94767528096127,0.91599624622961,0.738953890652962,0.993539124192391,"Sample79","PCOS-E"
"Sample83",64,64,71.3333333333333,72.4303755565486,2.59730427051425,0.798326572870506,0.624519665125106,0.991385498923187,"Sample83","PCOS-E"
"Sample84",69,69,82.125,82.6447124304267,3.23280717477417,0.931390621448953,0.763515790465849,0.989231873653984,"Sample84","PCOS-E"
"Sample86",43,43,61.2,72.5573192239859,2.51097841135559,0.871104574250599,0.667600322800844,0.989949748743719,"Sample86","PCOS-E"
"Sample88",63,63,74.7692307692308,86.3177752543757,2.82043920153947,0.898949676080124,0.680750057094074,0.987078248384781,"Sample88","PCOS-E"
"Sample93",50,50,61,62.2586525897664,2.61767734287102,0.863700102398981,0.669136490056129,0.991385498923187,"Sample93","PCOS-E"
"Sample94",72,72,89,85.9178151858821,3.22242325387922,0.936129730799418,0.753489555696392,0.987796123474515,"Sample94","PCOS-E"
"Sample95",73,73,80.5833333333333,85.340261071134,3.25064244054251,0.933540639305645,0.757644370056658,0.989949748743719,"Sample95","PCOS-E"
"Sample98",54,54,67,66.2109906462585,2.75236368713298,0.879580962962696,0.689991149376394,0.990667623833453,"Sample98","PCOS-E"
"Sample107",70,70,89,90.6044111975434,3.1000009980148,0.924227330890943,0.729670347122584,0.985642498205312,"Sample107","PCOS-E"
"Sample108",58,58,79.8571428571429,75.3091972465193,2.68509141368013,0.886128932015219,0.661280408740127,0.987078248384781,"Sample108","PCOS-E"
"Sample109",80,80,119,106.912337662338,3.01128838586629,0.908855630835956,0.687190799352682,0.980617372577172,"Sample109","PCOS-E"
"Sample112",70,70,73.4375,76.9487456747405,3.20811954893218,0.926912276488586,0.755119016535527,0.992103374012922,"Sample112","PCOS-E"
"Sample116",56,56,67,64.6500819305824,2.84831553607732,0.900380272813148,0.707594206646111,0.991385498923187,"Sample116","PCOS-E"
"Sample124",80,80,94.25,95.2525968253968,3.33265140593342,0.944862761144457,0.760527418880337,0.986360373295047,"Sample124","PCOS-E"
"Sample126",71,71,92.8571428571429,84.6882763975155,3.2182649555555,0.939403199981035,0.754986311050237,0.987078248384781,"Sample126","PCOS-E"
"Sample131",76,76,91.1111111111111,87.3319769745649,3.27417325172596,0.939328990352233,0.756032060729346,0.987796123474515,"Sample131","PCOS-E"
"Sample134",79,79,105.25,98.4401813007273,3.33352192898393,0.937910761890676,0.76291605748351,0.984924623115578,"Sample134","PCOS-E"
"Sample135",68,68,72.5,73.8097272372815,3.12269904711754,0.918554417044715,0.740062411377255,0.992821249102656,"Sample135","PCOS-E"
"Sample137",68,68,98,89.3906602577813,3.00950586814352,0.921326971231916,0.713236253710767,0.984924623115578,"Sample137","PCOS-E"
"Sample139",76,76,97,99.4893136090415,3.18871311564171,0.926552565926752,0.736298650849486,0.984206748025844,"Sample139","PCOS-E"
"Sample140",61,61,68.8571428571429,68.5046046196256,2.84812375766804,0.870039872215142,0.692826842119807,0.992103374012922,"Sample140","PCOS-E"
"Sample141",63,63,78.1111111111111,79.2324305555556,2.77535858693851,0.885397142620084,0.669869258477073,0.987796123474515,"Sample141","PCOS-E"
"Sample147",61,61,72.1428571428571,70.975791050165,2.99034691532617,0.914539882264363,0.727423660790798,0.990667623833453,"Sample147","PCOS-E"
"Sample148",73,73,79.6,79.900474871389,3.39888362780494,0.94785279077162,0.792195725056241,0.991385498923187,"Sample148","PCOS-E"
"Sample150",58,58,73,71.0647421608282,2.64433450252727,0.865911961613008,0.651242855929511,0.989231873653984,"Sample150","PCOS-E"
"Sample152",70,70,78.0769230769231,82.9073916757028,3.10947630161165,0.922846207243787,0.731900619973796,0.989231873653984,"Sample152","PCOS-E"
"Sample155",75,75,87.6666666666667,94.9939717966199,2.93405542131624,0.898181812559877,0.679574637881991,0.985642498205312,"Sample155","PCOS-E"
"Sample156",46,46,50,52.8645921386306,2.40609094815335,0.851282357846045,0.628445105974083,0.993539124192391,"Sample156","PCOS-E"
"Sample160",69,69,107.5,98.0315047053089,2.90951878161197,0.881112567246034,0.687162398596471,0.984206748025844,"Sample160","PCOS-E"
"Sample163",59,59,86.1428571428571,89.7369170523318,2.84194825874123,0.902894123988829,0.696976618323592,0.985642498205312,"Sample163","PCOS-E"
"Sample167",63,63,73.1111111111111,76.1295193175532,3.0842105758205,0.921879420690778,0.744414743786691,0.989949748743719,"Sample167","PCOS-E"
"Sample171",58,58,98,74.1300772571428,2.80634925496422,0.87566537435408,0.691143613560177,0.98851399856425,"Sample171","PCOS-E"
"Sample172",68,68,94.25,89.9231354642313,2.97160860766665,0.915711775985867,0.704254812479984,0.984924623115578,"Sample172","PCOS-E"
"Sample178",76,76,93,90.4727299052201,3.3793639825547,0.940825551199748,0.780321418342342,0.987796123474515,"Sample178","PCOS-E"
"Sample181",55,55,65.1111111111111,67.8398245675427,2.58250410599483,0.866625198600942,0.644444568650215,0.989949748743719,"Sample181","PCOS-E"
"Sample183",66,66,70.4,74.5511955542715,2.89169365311715,0.90173665991737,0.690198556007627,0.991385498923187,"Sample183","PCOS-E"
"Sample185",73,73,80.8,80.8015683761086,3.24682072719065,0.936821323312285,0.75675362317878,0.990667623833453,"Sample185","PCOS-E"
"Sample186",70,70,89,94.3129037511536,3.16385326483075,0.927970794388309,0.744699731216973,0.986360373295047,"Sample186","PCOS-E"
"Sample189",62,62,70.6666666666667,70.1223286424421,2.95031376633593,0.910244999997423,0.714857693276613,0.990667623833453,"Sample189","PCOS-E"
"Sample190",58,58,79.375,84.4894883686402,2.84857324529659,0.908523748884923,0.70154247649772,0.986360373295047,"Sample190","PCOS-E"
"Sample197",69,69,88.125,83.0599647489659,2.86943384899242,0.891277225013386,0.677695245945485,0.987078248384781,"Sample197","PCOS-E"
"Sample201",74,74,174,105.718849332486,3.23408153448296,0.935558728933355,0.751401631817642,0.98205312275664,"Sample201","PCOS-E"
"Sample207",69,69,104,91.313484375,2.75311069533614,0.872494974101355,0.650222353251366,0.984924623115578,"Sample207","PCOS-E"
"Sample220",69,69,88,90.4960706860707,3.07688695734545,0.916281747162641,0.726690968685994,0.986360373295047,"Sample220","PCOS-E"
"Sample223",77,77,94.5,102.379541522491,3.23009369056023,0.930666046878841,0.743609203651164,0.984924623115578,"Sample223","PCOS-E"
"Sample224",71,71,90,91.6938384976204,3.20197269412199,0.937853043290496,0.751164240919834,0.985642498205312,"Sample224","PCOS-E"
"Sample225",76,76,85.7142857142857,88.1001109787234,3.14732678471796,0.919756200755598,0.726742225257828,0.987796123474515,"Sample225","PCOS-E"
"Sample227",70,70,80.2,87.4162395426309,2.89976149768729,0.886047507561394,0.682538483034413,0.987078248384781,"Sample227","PCOS-E"
"Sample229",75,75,90.5454545454545,94.3231819884418,3.20474150686106,0.924233515026677,0.742269908471424,0.986360373295047,"Sample229","PCOS-E"
"Sample231",56,56,103.5,81.9495798319328,2.94286502958248,0.928287216000008,0.731082711693454,0.985642498205312,"Sample231","PCOS-E"
"Sample233",67,67,72.5,74.5000598002389,3.26487267751199,0.93747684170004,0.776483080464725,0.992103374012922,"Sample233","PCOS-E"
"Sample237",62,62,68.6,71.363632923368,3.17255339779986,0.934580604798168,0.768706104966145,0.991385498923187,"Sample237","PCOS-E"
"Sample238",70,70,89,90.4215564678138,2.88152637069455,0.886786511781552,0.678246345241187,0.986360373295047,"Sample238","PCOS-E"
"Sample245",74,74,89.3,90.4245380815903,3.19654974234141,0.925985686817845,0.742681551770336,0.987078248384781,"Sample245","PCOS-E"
"Sample249",81,81,100.090909090909,99.5935152941176,3.22653045138476,0.931599851374605,0.734228645689101,0.984924623115578,"Sample249","PCOS-E"
"Sample251",58,58,79,89.191071832479,2.56234107917901,0.851426654346494,0.631049634860949,0.984924623115578,"Sample251","PCOS-E"
"Sample256",67,67,86,87.7925813934613,2.86297884447376,0.894475453876912,0.680900865682889,0.986360373295047,"Sample256","PCOS-E"
"Sample259",66,66,83,83.0364551394557,2.9207086062896,0.904937980848762,0.697123936488601,0.987078248384781,"Sample259","PCOS-E"
"Sample260",50,50,55,56.9473581021468,2.48998383228162,0.849386920243717,0.636495191573932,0.992821249102656,"Sample260","PCOS-E"
"Sample262",59,59,64.5,69.0191929702856,2.93715268837776,0.909238016562146,0.720325129758802,0.991385498923187,"Sample262","PCOS-E"
"Sample264",86,86,116.666666666667,106.778676669492,3.49424629505412,0.95274031937969,0.784457533877766,0.982770997846375,"Sample264","PCOS-E"
"Sample267",48,48,53.1428571428571,54.2061370932595,2.45709450097435,0.826866359280764,0.634711164326261,0.993539124192391,"Sample267","PCOS-E"
"Sample268",66,66,108.166666666667,93.4844539922815,2.87035696559852,0.909605972638291,0.6851058481755,0.983488872936109,"Sample268","PCOS-E"
"Sample271",76,76,82.5625,88.2804652344317,3.19863257296148,0.922376212928039,0.738589130669034,0.989231873653984,"Sample271","PCOS-E"
"Sample276",79,79,89,91.0124896983204,3.33257332612008,0.935670043376559,0.762698958459587,0.98851399856425,"Sample276","PCOS-E"
"Sample280",55,55,74.125,80.2240021152275,2.67578712607461,0.882384437828564,0.667722648053129,0.987078248384781,"Sample280","PCOS-E"
"Sample281",54,54,62.25,64.2371615312792,2.6780286476023,0.880261217893384,0.671356068698469,0.991385498923187,"Sample281","PCOS-E"
"Sample285",65,65,92.1428571428571,87.8558749053698,3.03976680134462,0.918404967097821,0.728194727706856,0.985642498205312,"Sample285","PCOS-E"
"Sample291",67,67,91,80.2192525810673,3.10921593392439,0.920764214880164,0.739463312867505,0.98851399856425,"Sample291","PCOS-E"
"Sample292",61,61,78,84.0728429985856,2.79081139668443,0.885359007116394,0.678885193001576,0.987078248384781,"Sample292","PCOS-E"
"Sample294",75,75,86.7692307692308,91.7045870541905,3.22477956939848,0.933742654406274,0.74691104748802,0.987078248384781,"Sample294","PCOS-E"
"Sample297",79,79,92.1538461538462,94.6466081786038,3.31520163004396,0.944047485916919,0.758723239635912,0.986360373295047,"Sample297","PCOS-E"
"Sample299",45,45,65,68.4985754985755,1.90956234867694,0.678129649374964,0.501636894210748,0.98851399856425,"Sample299","PCOS-E"
"Sample300",61,61,66.6875,75.4363829545023,2.46611855057449,0.794378002204644,0.599901293996629,0.989949748743719,"Sample300","PCOS-E"
"Sample308",64,64,89.5,81.4292823228634,3.0670145338753,0.923676942810659,0.737461109726045,0.987078248384781,"Sample308","PCOS-E"
"Sample313",59,59,69.1111111111111,72.1909405473419,2.48178735956424,0.78994500757299,0.608648576182548,0.989949748743719,"Sample313","PCOS-E"
"Sample314",54,54,72.2,65.0125469811303,2.60884485208891,0.82820007122063,0.654012355435695,0.989949748743719,"Sample314","PCOS-E"
"Sample315",57,57,63.4285714285714,63.5396284955314,3.00905991474576,0.921034255473862,0.744254701562912,0.992821249102656,"Sample315","PCOS-E"
"Sample316",54,54,59,60.6713534522177,2.39520769556791,0.777215994854799,0.600455571546072,0.992821249102656,"Sample316","PCOS-E"
"Sample317",51,51,57.4285714285714,57.5233913813459,2.45184538868897,0.814988695915224,0.623589552975702,0.992821249102656,"Sample317","PCOS-E"
"Sample318",57,57,64.0909090909091,68.183466905847,2.50001523122002,0.797081500209488,0.618348634633818,0.990667623833453,"Sample318","PCOS-E"
"Sample319",60,60,64.875,72.4217554105764,2.91338097753365,0.914165742052484,0.711562237437215,0.990667623833453,"Sample319","PCOS-E"
"Sample320",50,50,63.75,58.7242663202576,2.56893356377843,0.830427390773991,0.65667649709981,0.992103374012922,"Sample320","PCOS-E"
"Sample322",50,50,59.4285714285714,60.4886098130841,2.53732936837172,0.826343799811281,0.648597762551763,0.991385498923187,"Sample322","PCOS-E"
"Sample323",52,52,56.5,57.853603034134,2.30995491215384,0.775999781493871,0.584614636978951,0.993539124192391,"Sample323","PCOS-E"
"Sample339",64,64,73.1666666666667,70.3714180507077,3.0258060950791,0.906446909967745,0.727552574677036,0.992103374012922,"Sample339","PCOS-E"
"Sample340",49,49,59.5,67.925784856879,2.10330272241189,0.724655994566206,0.540441891274627,0.989231873653984,"Sample340","PCOS-E"
"Sample341",41,41,48.8571428571429,52.9797333333333,1.75339963727379,0.61238197963461,0.472159851964281,0.992103374012922,"Sample341","PCOS-E"
"Sample343",57,57,65.6666666666667,67.9114804061243,2.56879797992802,0.810983437338472,0.635361218484836,0.990667623833453,"Sample343","PCOS-E"
"Sample344",58,58,85.1428571428571,86.1813212365482,2.52777151659947,0.809853801877813,0.622535893259416,0.985642498205312,"Sample344","PCOS-E"
"Sample345",47,47,58,57.7377091728707,1.95268677037408,0.67584770328929,0.507171924917057,0.991385498923187,"Sample345","PCOS-E"
"Sample346",57,57,72,70.1839540371396,2.37230505237098,0.82153357289988,0.586761061192673,0.98851399856425,"Sample346","PCOS-E"
"Sample347",55,55,82.2,77.9461263020833,2.42736682326727,0.783324890270242,0.605731221005637,0.987796123474515,"Sample347","PCOS-E"
"Sample348",53,53,58.25,56.2621155176204,2.51728934821671,0.830357303902344,0.634031301231085,0.994974874371859,"Sample348","PCOS-E"
"Sample349",52,52,63.375,68.0297177419355,2.59914810960171,0.842919344955729,0.657805059550933,0.989949748743719,"Sample349","PCOS-E"
"Sample350",62,62,72.5,76.6347650239592,3.02046988605224,0.918895575199348,0.73185644184427,0.989231873653984,"Sample350","PCOS-E"
"Sample351",67,67,73.875,75.5381159994715,3.10959944098083,0.895058824014442,0.739554522164153,0.992103374012922,"Sample351","PCOS-E"
"Sample352",44,44,45.1111111111111,47.784641350211,2.32487414185859,0.803416116579204,0.614365126160801,0.996410624551328,"Sample352","PCOS-E"
"Sample353",61,61,82,74.9119442419825,3.02583497566742,0.906866400508336,0.736056389868316,0.989231873653984,"Sample353","PCOS-E"
"Sample355",44,44,50.6,58.9105142707844,2.2039861008879,0.781961288340997,0.582419570397117,0.991385498923187,"Sample355","PCOS-E"
"Sample356",67,67,84,81.5830422216982,2.83969471661603,0.872691835755539,0.675363212882693,0.987796123474515,"Sample356","PCOS-E"
"Sample357",54,54,61.3333333333333,62.4296767179976,2.34959098087757,0.821019258944708,0.589019899164871,0.991385498923187,"Sample357","PCOS-E"
"Sample358",57,57,78.1111111111111,83.6535855567713,2.27865087329051,0.795865286848559,0.563596828815616,0.985642498205312,"Sample358","PCOS-E"
"Sample359",53,53,63.1111111111111,65.4146053097345,2.65294809518175,0.898271482528013,0.668199757838013,0.989949748743719,"Sample359","PCOS-E"
"Sample360",59,59,71.3636363636364,78.3085116410595,2.40618802785744,0.831204530497838,0.590108137806001,0.987796123474515,"Sample360","PCOS-E"
"Sample361",56,56,66.5,71.3637266737086,2.65256937885167,0.883434710213976,0.658965869977745,0.989231873653984,"Sample361","PCOS-E"
"Sample362",52,52,82,80.2052001953125,2.29239148546694,0.845049779715932,0.580169599431835,0.984924623115578,"Sample362","PCOS-E"
"Sample363",61,61,70.2307692307692,74.2125841062011,2.57162816302082,0.856809944502535,0.625567275472212,0.98851399856425,"Sample363","PCOS-E"
"Sample364",66,66,97.6666666666667,85.5834892131189,2.66438489328543,0.833054617771454,0.635943784713091,0.985642498205312,"Sample364","PCOS-E"
"Sample365",46,46,49.2727272727273,52.9696108436651,2.55083375266385,0.882946163491027,0.6662503714772,0.993539124192391,"Sample365","PCOS-E"
"Sample366",45,45,60.1111111111111,71.222684848391,1.87779427345599,0.689369316070662,0.493291506274119,0.987796123474515,"Sample366","PCOS-E"
"Sample367",57,57,91,79.2057699925627,2.65782223776672,0.847973845228604,0.657380295647412,0.987796123474515,"Sample367","PCOS-E"
"Sample368",59,59,74,77.3070052173913,2.90294329567189,0.907075630433987,0.711935410920782,0.98851399856425,"Sample368","PCOS-E"
"Sample369",47,47,60.3333333333333,68.6732745443856,2.38052400600711,0.868436119681579,0.618294219408572,0.98851399856425,"Sample369","PCOS-E"
"Sample370",67,67,70.6666666666667,73.0937827053898,2.77282864558906,0.883158485484545,0.659460487742073,0.992103374012922,"Sample370","PCOS-E"
"Sample371",63,63,101.25,78.5043852551863,2.49333936860763,0.825870713427665,0.601800214877204,0.987078248384781,"Sample371","PCOS-E"
"Sample372",65,65,84.4285714285714,82.9792708333333,2.95588680614939,0.904667940255065,0.708100761869009,0.987796123474515,"Sample372","PCOS-E"
"Sample373",54,54,67.125,69.1849293229886,2.47662996305596,0.829292601866887,0.620867352224456,0.989231873653984,"Sample373","PCOS-E"
"Sample374",54,54,67.9090909090909,74.4255141502968,2.085511916212,0.775537002003145,0.522817813224462,0.987078248384781,"Sample374","PCOS-E"
"Sample375",54,54,78,73.1436753859933,2.55940568535576,0.854028114111734,0.64161843102887,0.98851399856425,"Sample375","PCOS-E"
"Sample376",65,65,82,84.0520803045231,3.12663871667369,0.934637292709059,0.749005426310592,0.987078248384781,"Sample376","PCOS-E"
"Sample377",60,60,65.1428571428571,64.7787051649731,2.92966297104798,0.901285218008822,0.715538940732917,0.993539124192391,"Sample377","PCOS-E"
"Sample378",69,69,80.1428571428571,79.0158727030327,3.3117616369263,0.938793031921993,0.782163045103022,0.990667623833453,"Sample378","PCOS-E"
"Sample379",41,41,58.1428571428571,59.8602469135803,2.00587057411007,0.779288711014822,0.54014585904892,0.98851399856425,"Sample379","PCOS-E"
"Sample380",59,59,89.6,78.1718378341481,2.48497614263774,0.812127502449175,0.609430612673289,0.987078248384781,"Sample380","PCOS-E"
"Sample381",76,76,95,95.4132732845437,3.25422273670706,0.933209788043901,0.751425331694955,0.985642498205312,"Sample381","PCOS-E"
"Sample382",68,68,75.8,77.5814816248158,3.06673398227581,0.910785081184819,0.726799000393772,0.990667623833453,"Sample382","PCOS-E"
"Sample383",54,54,61.5833333333333,68.1264728263134,1.91620716829557,0.628533911481312,0.480374738511678,0.989949748743719,"Sample383","PCOS-E"
"Sample384",72,72,85.6,89.2032068736119,3.24049325768674,0.935352591075571,0.757714810440309,0.987796123474515,"Sample384","PCOS-E"
"Sample385",64,64,94,90.1334134615385,2.82998804258017,0.876079711448227,0.680468285800912,0.984924623115578,"Sample385","PCOS-E"
"Sample386",57,57,83.25,67.5625,2.59277985828219,0.840638429559344,0.641292847040963,0.989231873653984,"Sample386","PCOS-E"
"Sample387",64,64,98.2,86.6646492346939,3.00350410213956,0.900028807765625,0.722190078907734,0.986360373295047,"Sample387","PCOS-E"
"Sample388",57,57,76.5,66.8014277215943,2.60343675519044,0.832621728270106,0.643928702043108,0.990667623833453,"Sample388","PCOS-E"
"Sample389",57,57,60.1111111111111,60.8095604336912,2.36135416491936,0.806514368581705,0.584052491173108,0.994256999282125,"Sample389","PCOS-E"
"Sample390",64,64,72.2727272727273,73.9299376746185,2.70387275614328,0.869698714060509,0.650143969413781,0.989949748743719,"Sample390","PCOS-E"
"Sample391",62,62,73.3333333333333,77.7713993078454,2.79099778465944,0.90292195259963,0.676255610859871,0.987796123474515,"Sample391","PCOS-E"
"Sample392",59,59,83,72.0109097199056,2.55629164158153,0.862899256821488,0.626920457935257,0.98851399856425,"Sample392","PCOS-E"
"Sample393",60,60,91.6666666666667,86.0762456863901,2.81475924878468,0.90223345215463,0.687474931825728,0.985642498205312,"Sample393","PCOS-E"
"Sample394",70,70,83.9090909090909,87.7810526315789,3.06914611671938,0.917565986016638,0.722407803671896,0.987078248384781,"Sample394","PCOS-E"
"Sample395",64,64,75.6666666666667,79.2260698516925,2.95920586886856,0.909249354144324,0.711538605331031,0.989231873653984,"Sample395","PCOS-E"
"Sample396",61,61,103,88.4260309716944,2.6476497039082,0.845077608326733,0.64406006882934,0.984924623115578,"Sample396","PCOS-E"
"Sample397",51,51,73.75,66.2132431470274,2.44675978482,0.836265214906447,0.62229610704396,0.989949748743719,"Sample397","PCOS-E"
"Sample398",50,50,63,61.6929856685954,2.37519349744204,0.82607685128545,0.607152231504346,0.990667623833453,"Sample398","PCOS-E"
"Sample399",49,49,68.4285714285714,70.7385734072022,2.23801463661756,0.818823890759304,0.575056005978502,0.987796123474515,"Sample399","PCOS-E"
"Sample400",66,66,72.5,76.7280654297807,2.55846564273704,0.803336753503957,0.61066264412508,0.989949748743719,"Sample400","PCOS-E"
"Sample401",51,51,97,93.1491262135922,1.78661762849029,0.644057122861771,0.454398998170312,0.982770997846375,"Sample401","PCOS-E"
"Sample402",59,59,116,80.6669835268701,2.67053056461624,0.875566428182343,0.654937103914915,0.986360373295047,"Sample402","PCOS-E"
"Sample403",53,53,68.1111111111111,78.3971198277673,2.61890604292566,0.885513610509733,0.659625564051434,0.987796123474515,"Sample403","PCOS-E"
"Sample404",52,52,86.2,78.5494381198898,2.23304599052743,0.783617606028296,0.565150152602872,0.986360373295047,"Sample404","PCOS-E"
"Sample405",42,42,63,101.681660899654,1.24851536414784,0.46737533426542,0.334035774066423,0.984924623115578,"Sample405","PCOS-E"
"Sample406",65,65,75.6875,79.5432098765432,2.10948088654706,0.669670782380779,0.505339047423792,0.986360373295047,"Sample406","PCOS-E"
"Sample407",54,54,66.3636363636364,71.0892857142857,2.36581487276756,0.81113804073181,0.593087073087003,0.987796123474515,"Sample407","PCOS-E"
"Sample408",36,36,45.75,57.0825114312405,1.67116162557213,0.635857989568394,0.466346530958231,0.990667623833453,"Sample408","PCOS-E"
"Sample409",63,63,80,82.5293032054166,2.94993499016393,0.913049505552581,0.712005567034307,0.987796123474515,"Sample409","PCOS-E"
"Sample410",46,46,56.1111111111111,62.9941520467836,2.30097337126257,0.801513464151854,0.600989524214146,0.989949748743719,"Sample410","PCOS-E"
"Sample411",40,40,74,65.4914412005023,1.62741622686352,0.664880138565868,0.441168177791385,0.987796123474515,"Sample411","PCOS-E"
"Sample412",72,72,85.9090909090909,88.0406535536517,2.98237635907906,0.899568089653477,0.697360110909296,0.987078248384781,"Sample412","PCOS-E"
"Sample413",73,73,78.0769230769231,80.6163434903047,3.10845532705345,0.907967176668905,0.724504069946746,0.991385498923187,"Sample413","PCOS-E"
"Sample414",60,60,82.75,71.6159751750095,3.02914161967324,0.917394891594677,0.739835539886572,0.989949748743719,"Sample414","PCOS-E"
"Sample415",49,49,63.25,82.220701068151,2.08961656659243,0.78128000272102,0.53692524488011,0.986360373295047,"Sample415","PCOS-E"
"Sample416",66,66,75.2307692307692,80.3467054545455,2.9353873029364,0.905815097433635,0.700627494072848,0.98851399856425,"Sample416","PCOS-E"
"Sample417",62,62,70.6666666666667,72.6757522867564,3.0395677288666,0.916667224956698,0.736483827587646,0.990667623833453,"Sample417","PCOS-E"
"Sample418",63,63,84.1111111111111,83.6270447110142,2.53106057070021,0.855520552202093,0.610904722595068,0.985642498205312,"Sample418","PCOS-E"
"Sample446",49,49,70.8571428571429,85.442418893821,2.48833164429742,0.845251794816561,0.639374753635319,0.987078248384781,"Sample446","PCOS-E"
"Sample458",53,53,64.6666666666667,68.7478131879775,2.61298578573171,0.86652212967205,0.658134425031214,0.989231873653984,"Sample458","PCOS-E"
"Sample460",54,54,60.1111111111111,61.9708444444445,2.69170044385238,0.886518532566432,0.674783456747777,0.992103374012922,"Sample460","PCOS-E"
"Sample462",41,41,46,48.4586734693878,1.52207540241429,0.552800923909879,0.409868281825238,0.992103374012922,"Sample462","PCOS-E"
"Sample463",50,50,134.333333333333,100.893182322896,2.16908325760228,0.792554712852541,0.554465874713046,0.983488872936109,"Sample463","PCOS-E"
"Sample464",41,41,61,66.3841762492281,1.8008196687615,0.714618111581392,0.484929236975782,0.98851399856425,"Sample464","PCOS-E"
"Sample469",34,34,49.6,55.6420958942999,1.56029640090653,0.604965139511525,0.442466500522198,0.990667623833453,"Sample469","PCOS-E"
"Sample470",58,58,71.3333333333333,75.5025735238298,2.66102803380896,0.854670233538733,0.655354114538073,0.98851399856425,"Sample470","PCOS-E"
"Sample475",56,56,65.1666666666667,66.3538763235752,2.89114232287475,0.881552671572404,0.718233472501068,0.992103374012922,"Sample475","PCOS-E"
"Sample554",42,42,46.2,47.5271068169619,2.67252788223016,0.882932764530271,0.715025177494847,0.994974874371859,"Sample554","PCOS-E"
"Sample555",32,32,32.5,32.6542894935752,2.42261508532828,0.855492723591293,0.69901895391718,0.998564249820531,"Sample555","PCOS-E"
"Sample556",32,32,35.3333333333333,34.7171872811318,2.13829141600668,0.783460941256379,0.616980484369655,0.996410624551328,"Sample556","PCOS-E"
"Sample557",35,35,35.4285714285714,37.089312528563,2.61935269804106,0.888445921536717,0.736735940543542,0.997846374730797,"Sample557","PCOS-E"
"Sample558",29,29,29.6,30.9183673469388,1.99420693557549,0.740453369297518,0.592228018048388,0.997846374730797,"Sample558","PCOS-E"
"Sample559",36,36,37.6666666666667,39.3690237082546,1.87311525393671,0.734528967264793,0.522702763988657,0.996410624551328,"Sample559","PCOS-E"
"Sample560",35,35,37.5,39.3722222222222,2.43088900380055,0.836937224322824,0.683727433083498,0.996410624551328,"Sample560","PCOS-E"
"Sample561",29,29,34,32.6190476190476,2.41613242202067,0.866236628739019,0.717529003690291,0.996410624551328,"Sample561","PCOS-E"
"Sample563",36,36,43.5,39.0987362136318,1.9977677302177,0.740861522255931,0.557487699807831,0.995692749461594,"Sample563","PCOS-E"
